ID,parents,has_nurs,form,children,housing,finance,social,health,class
2462,usual,improper,foster,2,less_conv,inconv,slightly_prob,priority,priority
2463,usual,improper,foster,2,less_conv,inconv,slightly_prob,not_recom,not_recom
2464,usual,improper,foster,2,less_conv,inconv,problematic,recommended,priority
2465,usual,improper,foster,2,less_conv,inconv,problematic,priority,priority
2466,usual,improper,foster,2,less_conv,inconv,problematic,not_recom,not_recom
2467,usual,improper,foster,2,critical,convenient,nonprob,recommended,priority
2468,usual,improper,foster,2,critical,convenient,nonprob,priority,priority
2469,usual,improper,foster,2,critical,convenient,nonprob,not_recom,not_recom
2470,usual,improper,foster,2,critical,convenient,slightly_prob,recommended,priority
2471,usual,improper,foster,2,critical,convenient,slightly_prob,priority,priority
2472,usual,improper,foster,2,critical,convenient,slightly_prob,not_recom,not_recom
2473,usual,improper,foster,2,critical,convenient,problematic,recommended,priority
2474,usual,improper,foster,2,critical,convenient,problematic,priority,priority
2475,usual,improper,foster,2,critical,convenient,problematic,not_recom,not_recom
2476,usual,improper,foster,2,critical,inconv,nonprob,recommended,priority
2477,usual,improper,foster,2,critical,inconv,nonprob,priority,priority
2478,usual,improper,foster,2,critical,inconv,nonprob,not_recom,not_recom
2479,usual,improper,foster,2,critical,inconv,slightly_prob,recommended,priority
2480,usual,improper,foster,2,critical,inconv,slightly_prob,priority,priority
2481,usual,improper,foster,2,critical,inconv,slightly_prob,not_recom,not_recom
2482,usual,improper,foster,2,critical,inconv,problematic,recommended,priority
2483,usual,improper,foster,2,critical,inconv,problematic,priority,priority
2484,usual,improper,foster,2,critical,inconv,problematic,not_recom,not_recom
2485,usual,improper,foster,3,convenient,convenient,nonprob,recommended,very_recom
2486,usual,improper,foster,3,convenient,convenient,nonprob,priority,priority
2487,usual,improper,foster,3,convenient,convenient,nonprob,not_recom,not_recom
2488,usual,improper,foster,3,convenient,convenient,slightly_prob,recommended,very_recom
2489,usual,improper,foster,3,convenient,convenient,slightly_prob,priority,priority
2490,usual,improper,foster,3,convenient,convenient,slightly_prob,not_recom,not_recom
2491,usual,improper,foster,3,convenient,convenient,problematic,recommended,priority
2492,usual,improper,foster,3,convenient,convenient,problematic,priority,priority
2493,usual,improper,foster,3,convenient,convenient,problematic,not_recom,not_recom
2494,usual,improper,foster,3,convenient,inconv,nonprob,recommended,priority
2495,usual,improper,foster,3,convenient,inconv,nonprob,priority,priority
2496,usual,improper,foster,3,convenient,inconv,nonprob,not_recom,not_recom
2497,usual,improper,foster,3,convenient,inconv,slightly_prob,recommended,priority
2498,usual,improper,foster,3,convenient,inconv,slightly_prob,priority,priority
2499,usual,improper,foster,3,convenient,inconv,slightly_prob,not_recom,not_recom
2500,usual,improper,foster,3,convenient,inconv,problematic,recommended,priority
2501,usual,improper,foster,3,convenient,inconv,problematic,priority,priority
2502,usual,improper,foster,3,convenient,inconv,problematic,not_recom,not_recom
2503,usual,improper,foster,3,less_conv,convenient,nonprob,recommended,priority
2504,usual,improper,foster,3,less_conv,convenient,nonprob,priority,priority
2505,usual,improper,foster,3,less_conv,convenient,nonprob,not_recom,not_recom
2506,usual,improper,foster,3,less_conv,convenient,slightly_prob,recommended,priority
2507,usual,improper,foster,3,less_conv,convenient,slightly_prob,priority,priority
2508,usual,improper,foster,3,less_conv,convenient,slightly_prob,not_recom,not_recom
2509,usual,improper,foster,3,less_conv,convenient,problematic,recommended,priority
2510,usual,improper,foster,3,less_conv,convenient,problematic,priority,priority
2511,usual,improper,foster,3,less_conv,convenient,problematic,not_recom,not_recom
2512,usual,improper,foster,3,less_conv,inconv,nonprob,recommended,priority
2513,usual,improper,foster,3,less_conv,inconv,nonprob,priority,priority
2514,usual,improper,foster,3,less_conv,inconv,nonprob,not_recom,not_recom
2515,usual,improper,foster,3,less_conv,inconv,slightly_prob,recommended,priority
2516,usual,improper,foster,3,less_conv,inconv,slightly_prob,priority,priority
2517,usual,improper,foster,3,less_conv,inconv,slightly_prob,not_recom,not_recom
2518,usual,improper,foster,3,less_conv,inconv,problematic,recommended,priority
2519,usual,improper,foster,3,less_conv,inconv,problematic,priority,priority
2520,usual,improper,foster,3,less_conv,inconv,problematic,not_recom,not_recom
2521,usual,improper,foster,3,critical,convenient,nonprob,recommended,priority
2522,usual,improper,foster,3,critical,convenient,nonprob,priority,priority
2523,usual,improper,foster,3,critical,convenient,nonprob,not_recom,not_recom
2524,usual,improper,foster,3,critical,convenient,slightly_prob,recommended,priority
2525,usual,improper,foster,3,critical,convenient,slightly_prob,priority,priority
2526,usual,improper,foster,3,critical,convenient,slightly_prob,not_recom,not_recom
2527,usual,improper,foster,3,critical,convenient,problematic,recommended,priority
2528,usual,improper,foster,3,critical,convenient,problematic,priority,priority
2529,usual,improper,foster,3,critical,convenient,problematic,not_recom,not_recom
2530,usual,improper,foster,3,critical,inconv,nonprob,recommended,priority
2531,usual,improper,foster,3,critical,inconv,nonprob,priority,priority
2532,usual,improper,foster,3,critical,inconv,nonprob,not_recom,not_recom
2533,usual,improper,foster,3,critical,inconv,slightly_prob,recommended,priority
2534,usual,improper,foster,3,critical,inconv,slightly_prob,priority,priority
2535,usual,improper,foster,3,critical,inconv,slightly_prob,not_recom,not_recom
2536,usual,improper,foster,3,critical,inconv,problematic,recommended,priority
2537,usual,improper,foster,3,critical,inconv,problematic,priority,priority
2538,usual,improper,foster,3,critical,inconv,problematic,not_recom,not_recom
2539,usual,improper,foster,more,convenient,convenient,nonprob,recommended,very_recom
2540,usual,improper,foster,more,convenient,convenient,nonprob,priority,priority
2541,usual,improper,foster,more,convenient,convenient,nonprob,not_recom,not_recom
2542,usual,improper,foster,more,convenient,convenient,slightly_prob,recommended,very_recom
2543,usual,improper,foster,more,convenient,convenient,slightly_prob,priority,priority
2544,usual,improper,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom
2545,usual,improper,foster,more,convenient,convenient,problematic,recommended,priority
2546,usual,improper,foster,more,convenient,convenient,problematic,priority,priority
2547,usual,improper,foster,more,convenient,convenient,problematic,not_recom,not_recom
2548,usual,improper,foster,more,convenient,inconv,nonprob,recommended,priority
2549,usual,improper,foster,more,convenient,inconv,nonprob,priority,priority
2550,usual,improper,foster,more,convenient,inconv,nonprob,not_recom,not_recom
2551,usual,improper,foster,more,convenient,inconv,slightly_prob,recommended,priority
2552,usual,improper,foster,more,convenient,inconv,slightly_prob,priority,priority
2553,usual,improper,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom
2554,usual,improper,foster,more,convenient,inconv,problematic,recommended,priority
2555,usual,improper,foster,more,convenient,inconv,problematic,priority,priority
2556,usual,improper,foster,more,convenient,inconv,problematic,not_recom,not_recom
2557,usual,improper,foster,more,less_conv,convenient,nonprob,recommended,priority
2558,usual,improper,foster,more,less_conv,convenient,nonprob,priority,priority
2559,usual,improper,foster,more,less_conv,convenient,nonprob,not_recom,not_recom
2560,usual,improper,foster,more,less_conv,convenient,slightly_prob,recommended,priority
2561,usual,improper,foster,more,less_conv,convenient,slightly_prob,priority,priority
2562,usual,improper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
2563,usual,improper,foster,more,less_conv,convenient,problematic,recommended,priority
2564,usual,improper,foster,more,less_conv,convenient,problematic,priority,priority
2565,usual,improper,foster,more,less_conv,convenient,problematic,not_recom,not_recom
2566,usual,improper,foster,more,less_conv,inconv,nonprob,recommended,priority
2567,usual,improper,foster,more,less_conv,inconv,nonprob,priority,priority
2568,usual,improper,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
2569,usual,improper,foster,more,less_conv,inconv,slightly_prob,recommended,priority
2570,usual,improper,foster,more,less_conv,inconv,slightly_prob,priority,priority
2571,usual,improper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
2572,usual,improper,foster,more,less_conv,inconv,problematic,recommended,priority
2573,usual,improper,foster,more,less_conv,inconv,problematic,priority,priority
2574,usual,improper,foster,more,less_conv,inconv,problematic,not_recom,not_recom
2575,usual,improper,foster,more,critical,convenient,nonprob,recommended,priority
2576,usual,improper,foster,more,critical,convenient,nonprob,priority,priority
2577,usual,improper,foster,more,critical,convenient,nonprob,not_recom,not_recom
2578,usual,improper,foster,more,critical,convenient,slightly_prob,recommended,priority
2579,usual,improper,foster,more,critical,convenient,slightly_prob,priority,priority
2580,usual,improper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
2581,usual,improper,foster,more,critical,convenient,problematic,recommended,priority
2582,usual,improper,foster,more,critical,convenient,problematic,priority,priority
2583,usual,improper,foster,more,critical,convenient,problematic,not_recom,not_recom
2584,usual,improper,foster,more,critical,inconv,nonprob,recommended,priority
2585,usual,improper,foster,more,critical,inconv,nonprob,priority,priority
2586,usual,improper,foster,more,critical,inconv,nonprob,not_recom,not_recom
2587,usual,improper,foster,more,critical,inconv,slightly_prob,recommended,priority
2588,usual,improper,foster,more,critical,inconv,slightly_prob,priority,priority
2589,usual,improper,foster,more,critical,inconv,slightly_prob,not_recom,not_recom
2590,usual,improper,foster,more,critical,inconv,problematic,recommended,priority
2591,usual,improper,foster,more,critical,inconv,problematic,priority,priority
2592,usual,improper,foster,more,critical,inconv,problematic,not_recom,not_recom
2593,usual,critical,complete,1,convenient,convenient,nonprob,recommended,priority
2594,usual,critical,complete,1,convenient,convenient,nonprob,priority,priority
2595,usual,critical,complete,1,convenient,convenient,nonprob,not_recom,not_recom
2596,usual,critical,complete,1,convenient,convenient,slightly_prob,recommended,priority
2597,usual,critical,complete,1,convenient,convenient,slightly_prob,priority,priority
2598,usual,critical,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
2599,usual,critical,complete,1,convenient,convenient,problematic,recommended,priority
2600,usual,critical,complete,1,convenient,convenient,problematic,priority,priority
2601,usual,critical,complete,1,convenient,convenient,problematic,not_recom,not_recom
2602,usual,critical,complete,1,convenient,inconv,nonprob,recommended,priority
2603,usual,critical,complete,1,convenient,inconv,nonprob,priority,priority
2604,usual,critical,complete,1,convenient,inconv,nonprob,not_recom,not_recom
2605,usual,critical,complete,1,convenient,inconv,slightly_prob,recommended,priority
2606,usual,critical,complete,1,convenient,inconv,slightly_prob,priority,priority
2607,usual,critical,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
2608,usual,critical,complete,1,convenient,inconv,problematic,recommended,priority
2609,usual,critical,complete,1,convenient,inconv,problematic,priority,priority
2610,usual,critical,complete,1,convenient,inconv,problematic,not_recom,not_recom
2611,usual,critical,complete,1,less_conv,convenient,nonprob,recommended,priority
2612,usual,critical,complete,1,less_conv,convenient,nonprob,priority,priority
2613,usual,critical,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
2614,usual,critical,complete,1,less_conv,convenient,slightly_prob,recommended,priority
2615,usual,critical,complete,1,less_conv,convenient,slightly_prob,priority,priority
2616,usual,critical,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
2617,usual,critical,complete,1,less_conv,convenient,problematic,recommended,priority
2618,usual,critical,complete,1,less_conv,convenient,problematic,priority,priority
2619,usual,critical,complete,1,less_conv,convenient,problematic,not_recom,not_recom
2620,usual,critical,complete,1,less_conv,inconv,nonprob,recommended,priority
2621,usual,critical,complete,1,less_conv,inconv,nonprob,priority,priority
2622,usual,critical,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
2623,usual,critical,complete,1,less_conv,inconv,slightly_prob,recommended,priority
2624,usual,critical,complete,1,less_conv,inconv,slightly_prob,priority,priority
2625,usual,critical,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
